url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/howto-develop-akri-connectors,Create a custom Akri connector with .NET,Build and deploy Akri connectors - Azure IoT Operations,Build and deploy Akri REST connectors for IoT Operations,Learn how to build and deploy Akri connectors for Azure IoT Operations. This example shows how to build a REST connector.,"This article shows you how to build and deploy Akri connectors for Azure IoT Operations. The example in this article shows how to build a REST connector that polls a REST endpoint for thermostat data such as current and desired temperature values. The article uses theaiopollingtelemetryconnector.NET project template to scaffold the connector project in Visual Studio Code. For more information about developing Akri connectors by using the VS Code extension, seeBuild Akri connectors in VS Code.",2026-01-21T12:16:00.000Z,how-to,integrations,0.66,True,Shows building a REST connector using a specific .NET template; likely includes connector configuration parameters and patterns unique to Akri/IoT Operations integration.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/howto-develop-dapr-apps,Develop Dapr apps,Use Dapr to develop distributed applications - Azure IoT Operations,,Develop distributed applications that talk with MQTT broker using Dapr.,"To use the MQTT broker Dapr pluggable components, deploy both the pub/sub and state store components in your application deployment along with your Dapr application. This guide shows you how to deploy an application using the Dapr SDK and MQTT broker pluggable components.",2025-07-31T17:19:00.000Z,how-to,,0.3,False,How-to for developing Dapr apps with MQTT broker; appears as general tutorial code rather than configuration/limits/error reference.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/howto-develop-wasm-modules,Build WASM modules,Develop WebAssembly Modules and Graph Definitions for Data Flow Graphs - Azure IoT Operations,Develop Rust and Python WASM modules for IoT graphs,Learn how to develop WebAssembly modules and graph definitions in Rust and Python for custom data processing in Azure IoT Operations data flow graphs.,"This article shows you how to develop custom WebAssembly (WASM) modules for Azure IoT Operations data flow graphs. Build a module in Rust or Python, push it to a registry, deploy it on your cluster, and verify data flows through it end to end. Important Data flow graphs currently only support MQTT, Kafka, and OpenTelemetry endpoints. Other endpoint types like Azure Data Lake, Microsoft Fabric OneLake, Azure Data Explorer, and local storage aren't supported. For more information, seeKnown issues.",2026-03-02T23:28:00.000Z,how-to,integrations,0.7,True,"Covers developing WASM modules and graph definitions in Rust and Python for Azure IoT Operations data flow graphs. Such pages normally show concrete SDK/API usage, module interfaces, expected function signatures, and configuration parameters (for example, input/output ports, message schemas, environment variables) that are specific to this service’s WASM integration. These code-focused, product-specific patterns qualify as integrations expert knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/howto-wasm-onnx-inference,AI inference with ONNX,Run ONNX inference in WebAssembly data flow graphs - Azure IoT Operations,Run ONNX inference inside IoT WebAssembly data flows,Learn how to package and run ONNX models inside WebAssembly modules for real-time inference in Azure IoT Operations data flow graphs.,"This article shows how to embed and run small Open Neural Network Exchange (ONNX) models inside your WebAssembly modules to perform in-band inference as part of Azure IoT Operations data flow graphs. Use this approach for low-latency enrichment and classification directly on streaming data without calling external prediction services. Important Data flow graphs currently only support MQTT (Message Queuing Telemetry Transport), Kafka, and OpenTelemetry endpoints. Other endpoint types like Data La",2026-02-26T08:00:00.000Z,how-to,integrations,0.76,True,"Shows how to embed and run ONNX models inside WASM modules for Azure IoT Operations data flow graphs. This will include specific code patterns, module interfaces, and configuration for loading models, handling input/output tensors, and integrating with the graph runtime. Those ONNX-in-WASM integration details and parameters are product- and scenario-specific, fitting the integrations sub-skill.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/overview-akri-connectors,Develop custom connectors,Akri connectors - Azure IoT Operations,,Learn about Akri connectors and the options to create custom connectors.,"Akri connectors are custom software components that enable Azure IoT Operations to discover, connect to, and communicate with edge devices and assets. They act as protocol adapters that translate between device-specific communication protocols and the standardized Azure IoT Operations data model. For more information about Akri services and how they relate to Azure IoT Operations, seeWhat are Akri services. Understanding these core concepts is essential for developing custom Akri connectors:",2026-02-19T12:31:00.000Z,concept-article,,0.38,False,"Conceptual overview of Akri connectors; describes what they are and core concepts, not detailed config or limits.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/overview-edge-apps,Highly available edge apps,Highly available edge applications for Azure IoT Operations - Azure IoT Operations,Design highly available edge apps with Azure MQTT broker,Learn how to develop highly available edge applications that work with Azure IoT Operations.,"Creating a highly available application using MQTT broker involves careful consideration of session types, quality of service (QoS), message acknowledgments, parallel message processing, message retention, and shared subscriptions. MQTT broker features a distributed, in-memory message broker and store that provides message retention and built-in state management with MQTT semantics. The following sections explain the settings and features that contribute to a robust, zero message loss, and distr",2025-11-04T18:16:00.000Z,concept-article,best-practices,0.7,True,"Discusses HA applications with MQTT broker, including session types, QoS, retention, shared subscriptions; likely includes product-specific recommendations and gotchas for zero message loss.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/overview-iot-operations-development,Developer guide,Developer guide for Azure IoT Operations - Azure IoT Operations,,Learn about Azure IoT Operations SDKs and other tools that let you develop custom Azure IoT Operations solutions.,"You can extend the capabilities of Azure IoT Operations by developing custom edge applications and connectors that interact with Azure IoT Operations services. This article provides an overview of the tools, extension points, and SDKs available to help you build these solutions.",2026-03-09T17:11:00.000Z,concept-article,,0.2,False,"High-level overview of Azure IoT Operations development tools and SDKs; no indication of detailed limits, configuration tables, error codes, or product-specific best practices.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/overview-state-store,Data persistence in the state store,Data persistence in the MQTT broker state store - Azure IoT Operations,Use MQTT broker state store for data persistence,Understand how to develop applications that persist data between sessions using the state store.,"The state store is a distributed storage system, deployed as part of Azure IoT Operations. Using the state store, applications can get, set, and delete key-value pairs, without needing to install more services, such as Redis. The state store also provides versioning of the data, and also the primitives for building distributed locks, ideal for highly available applications. Like Redis, the state store uses in memory storage. Stopping or restarting the Kubernetes cluster causes the state store co",2026-02-02T18:12:00.000Z,concept-article,configuration,0.7,True,"Explains how to persist data using the state store, including operations (get/set/delete), versioning, and lock primitives; likely includes API/SDK details specific to this service.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/quickstart-get-started-sdks,Start developing with the SDKs,Quickstart: Start developing with the Azure IoT Operations SDKs - Azure IoT Operations,,"Setup up a development environment for building and running the samples, as well as creating and testing your own Azure IoT Operations highly available edge applications.","Get started developing with the Azure IoT Operations SDKs. Follow these steps to set up your development environment for building and running the samples, as well as creating and testing your own highly available edge applications. GitHub repository|.NET SDK|Go SDK|Rust SDK",2026-03-09T17:11:00.000Z,quickstart-sdk,,0.3,False,"Quickstart for setting up a development environment and running samples; appears to be step-by-step tutorial content without detailed configuration matrices, limits, or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/reference-state-store-protocol,State store protocol,State store protocol - Azure IoT Operations,Implement Azure IoT Operations state store protocol,State store protocol guidance for developers who need to implement their own state store clients.,"The state store is a distributed storage system within the Azure IoT Operations cluster. The state store offers the same high availability guarantees as MQTT messages in MQTT broker. According to the MQTT5/RPC protocol guidelines, clients should use MQTT v5 to interact with the state store. This article provides protocol guidance for developers who need to implement their own state store clients.",2025-07-31T17:19:00.000Z,reference,integrations,0.78,True,"Protocol reference for custom state store clients; likely includes MQTT v5 topic formats, payload schemas, and request/response parameters that are product-specific integration details.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/develop-edge-apps/tutorial-event-driven-with-dapr,Build an event-driven app with Dapr,Build an event-driven app with Dapr - Azure IoT Operations,,Learn how to create a Dapr application that aggregates data and publishing on another topic using MQTT broker.,"In this walkthrough, you deploy a Dapr application to the cluster. The Dapr application consumes simulated MQTT data published to MQTT broker, applies a windowing function, and then publishes the result back to MQTT broker. The published output represents how high volume data can be aggregated on the edge to reduce message frequency and size. The Dapr application is stateless, and uses the MQTT broker state store to cache past values needed for the window calculations. The Dapr application perfo",2025-07-31T17:19:00.000Z,tutorial,,0.2,False,End-to-end Dapr event-driven app walkthrough; primarily a scenario tutorial without reference-style expert details.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/concept-assets-devices,Understand assets and devices,Assets and Devices - Azure IoT Operations,Define Azure IoT Operations assets and devices in Device Registry,Understand the Azure Device Registry resources that define assets and devices.,"Important To view the asset endpoint (classic) documentation, go toWhat is asset management in Azure IoT Operationson the site for previous versions. Azure IoT Operations uses the termsassetanddeviceto refer to configuration resources. These configuration resources don't map directly to the physical assets and devices in your environment. Instead, they define how a connector in Azure IoT Operations connects to and interacts with the physical assets and devices in your environment. In Azure IoT O",2026-02-24T23:11:00.000Z,concept-article,configuration,0.65,True,"Explains how asset and device configuration resources map to physical entities and connectors, which is product-specific configuration modeling.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-configure-opc-ua,Configure OPC UA assets and devices,How to use the connector for OPC UA - Azure IoT Operations,Configure OPC UA assets and devices in Azure IoT Operations,Use the operations experience web UI or the Azure CLI to configure assets and devices for OPC UA connections.,"OPC UA serversare software applications that communicate with assets. OPC UA servers exposeOPC UA data pointsthat represent data points. OPC UA data points provide real-time or historical data about the status, performance, quality, or condition of assets. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and characteristi",2026-02-09T18:26:00.000Z,how-to,integrations,0.7,True,"Shows how to configure OPC UA connections via UI/CLI, mapping OPC UA data points to assets/devices, which is a concrete integration configuration.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-configure-opc-ua-certificates-infrastructure,Configure OPC UA application authentication,Configure OPC UA certificates - Azure IoT Operations,Configure OPC UA certificate trust for Azure IoT Operations connector,How to configure and manage the OPC UA certificates trust relationship in the context of the connector for OPC UA,"In this article, you learn how to configure the OPC UA certificates infrastructure for the connector for OPC UA. This configuration lets you determine which OPC UA servers you trust to securely establish a session with. Based on theOPC UA specification, the connector for OPC UA acts as a single OPC UA application when it establishes secure communications with OPC UA servers. The connector for OPC UA uses the same application instance certificate for all secure channels it opens to your OPC UA se",2025-07-31T17:19:00.000Z,how-to,security,0.75,True,"Details how to configure OPC UA certificate infrastructure and trust relationships for the connector, including shared application instance certificate behavior.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-connect-kafka,Connect to Kafka endpoints,Connect to a Kafka source - Azure IoT Operations,Ingest Kafka-compatible data into Azure IoT Operations via MQTT connector,"Use a data flow and the connector for MQTT (preview) to ingest data from a Kafka-compatible source such as Azure Event Hubs, discover topics as assets, and route data through the MQTT broker in Azure ","Many messaging services expose a Kafka-compatible endpoint, including Azure Event Hubs, Confluent Cloud, and self-hosted Apache Kafka clusters. Azure IoT Operations doesn't include a dedicated southbound Kafka connector, but you can ingest data from any Kafka-compatible source by using a data flow and the connector for MQTT (preview). For simplicity, this article uses an Azure Event Hubs namespace as the Kafka source. To connect to a Kafka source, you combine: Adata flowwith a Kafka inbound endp",2026-02-24T18:11:00.000Z,how-to,integrations,0.8,True,"Shows how to combine data flows and the MQTT connector to connect Kafka-compatible sources like Event Hubs, including endpoint configuration, a concrete integration pattern.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-control-opc-ua,Control OPC UA assets,How to control OPC UA assets - Azure IoT Operations,Configure control of OPC UA assets from Azure IoT Operations,Learn how to configure OPC UA assets and devices to enable you to control and OPC UA server.,OPC UA serversare software applications that communicate with assets. OPC UA servers exposeOPC UA tagsthat represent tags. You can write values to some tags to control the behavior of your OPC UA server and physical assets. This article describes:,2025-10-08T08:00:00.000Z,how-to,integrations,0.65,True,"Explains how to configure OPC UA assets/devices to write to tags for control, a specific integration and command pattern.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-detect-opc-ua-assets,Detect OPC UA assets,Automatically discover OPC UA assets - Azure IoT Operations,Automatically discover OPC UA assets with Akri and Azure IoT Operations,How to automatically discover and configure OPC UA assets at the edge,"The Akri services and connector for OPC UA are a turnkey solution that lets you discover assets connected to an OPC UA server and add the asset configurations into Azure Device Registry. The connector for OPC UA discovers assets at the edge and Akri services maps them to assets in Azure Device Registry. The assets send messages, such as sensor data, to upstream brokers and components. The Akri services let you eliminate the time-consuming and error-prone process of manually configuring and onboa",2025-11-05T18:14:00.000Z,how-to,integrations,0.7,True,"Describes automatic discovery and mapping of OPC UA assets into Device Registry using Akri and the OPC UA connector, a product-specific integration workflow.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-http-connector,Connect to HTTP/REST endpoints,How to use the connector for HTTP/REST - Azure IoT Operations,Configure HTTP/REST connector assets and devices in Azure IoT Operations,Use the operations experience web UI or the Azure CLI to configure assets and devices for connections to HTTP endpoints.,"In Azure IoT Operations, the connector for HTTP/REST enables access to data from REST endpoints exposed by HTTP services. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and characteristics. An asset is associated with one or more devices. Azure IoT Operations stores asset definitions in the Azure Device Registry. Adevic",2026-01-29T12:09:00.000Z,how-to,integrations,0.7,True,"Explains configuring assets/devices for HTTP REST endpoints, including how the connector accesses data, which is product-specific integration configuration.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-media-connector,Connect to media sources,How to use the media connector - Azure IoT Operations,Use the media connector to integrate camera streams with Azure IoT Operations,Use the operations experience web UI to configure assets and devices for connections to media sources.,"In Azure IoT Operations, the media connector enables access to media from media sources such as cameras. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and characteristics. An asset is associated with one or more devices. Azure IoT Operations stores asset definitions in the Azure Device Registry. Adevicein Azure IoT Ope",2025-12-11T18:27:00.000Z,how-to,integrations,0.7,True,"Describes configuring assets/devices for media sources via the media connector, a product-specific integration pattern.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-mqtt-connector,Connect to MQTT endpoints,How to use the connector for MQTT (preview) - Azure IoT Operations,Use the MQTT connector (preview) to model external MQTT assets,Use the operations experience web UI or the Azure CLI to configure assets and devices for connections to MQTT topics.,"This preview version of the connector for MQTT connector lets you model external MQTT endpoints as assets in Azure IoT Operations. The MQTT connector can detect new topic paths as they appear, you can view the custom resources that represent the detected topics. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and charact",2026-01-29T12:09:00.000Z,how-to,integrations,0.75,True,"Covers modeling external MQTT endpoints as assets, topic detection, and resource representation, which are product-specific integration behaviors.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-onvif-connector,Connect to ONVIF-compliant cameras,How to use the connector for ONVIF - Azure IoT Operations,Integrate ONVIF cameras with Azure IoT Operations via connector,Use the operations experience web UI to discover and configure assets and devices to use media streams from ONVIF compliant cameras.,"In Azure IoT Operations, the connector for ONVIF enables you to discover and use anONVIF conformantcamera  connected to your Azure IoT Operations cluster. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and characteristics. An asset is associated with one or more devices. Azure IoT Operations stores asset definitions in ",2025-12-11T08:00:00.000Z,how-to,integrations,0.7,True,"Shows how to discover and configure ONVIF camera assets/devices, a concrete integration scenario.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-operations-experience,Use the operations experience UI,Manage resources in the operations experience UI - Azure IoT Operations,Manage Azure IoT Operations resources in the operations experience UI,Use the operations experience web UI to manage resources such as your asset and device configurations.,"Theoperations experienceweb UI lets OT users manage resources in Azure IoT Operations. The operations experience is a web-based user interface that gives you a consistent way to manage resources like devices, assets, and data flows. This article describes how to use the operations experience web UI to manage core resources like To learn how to use the operations experience to manage assets and devices, see:",2025-11-05T18:14:00.000Z,how-to,configuration,0.6,True,"Details how to configure and manage core resources (devices, assets, data flows) via the dedicated UI, which is product-specific configuration behavior.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/howto-use-sse-connector,Connect to SSE endpoints,How to use the connector for SSE - Azure IoT Operations,Configure SSE connector assets and devices in Azure IoT Operations,Use the operations experience web UI or the Azure CLI to configure assets and devices for connections to server-sent event (SSE) endpoints.,"In Azure IoT Operations, the connector for server-sent events (SSE) enables access to data from SSE endpoints exposed by HTTP services. Anassetin Azure IoT Operations is a logical entity that you create to represent a physical asset or device. An Azure IoT Operations asset can have custom properties, data points, streams, and events that describe its behavior and characteristics. An asset is associated with one or more devices. Azure IoT Operations stores asset definitions in the Azure Device Re",2026-03-10T16:12:00.000Z,how-to,configuration,0.65,True,"How-to for configuring assets/devices to connect to SSE endpoints via UI or CLI. Likely includes product-specific configuration parameters, CLI flags, and settings for the SSE connector, which qualifies as configuration-focused expert knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/overview-akri,Understand Akri services,Learn about Akri services - Azure IoT Operations,Understand Akri-based asset discovery architecture in Azure IoT Operations,"Understand how the Akri services enable you to dynamically configure and deploy Akri connectors to connect a broad variety of assets and devices to the Azure IoT Operations cluster, ingest telemetry f","The Microsoft Akri framework lets you perform the following tasks in Azure IoT Operations: The following diagram shows the architecture of the Akri services in Azure IoT Operations. The following steps explain how the Akri services work together to configure devices and assets, and connect them to your physical assets and devices:",2025-10-01T17:42:00.000Z,overview,architecture-patterns,0.6,True,"Describes Akri services architecture and how they work together for dynamic device configuration, a product-specific architectural pattern.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/overview-manage-assets,Understand asset and device management,Asset and Device Management - Azure IoT Operations,,Understand concepts and options for managing the devices and assets that are part of your Azure IoT Operations solution.,"In Azure IoT Operations, a key task is to manage the assets and devices that are part of your solution. This article:",2026-03-10T16:12:00.000Z,overview,,0.1,False,"Described as an overview of asset and device management concepts and options; no indication of specific limits, configuration tables, error codes, or concrete security/decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/overview-opc-ua-connector,Understand the connector for OPC UA,Connect and control industrial assets using the connector for OPC UA - Azure IoT Operations,Integrate OPC UA assets with Azure IoT Operations via connector,Use the connector for OPC UA to connect to OPC UA servers and exchange messages and data with the MQTT broker in a Kubernetes cluster.,"OPC UA (OPC Unified Architecture) is a standard developed by theOPC Foundationto enable the exchange of data between industrial components at the edge and with the cloud. It can route messages from OPC UA servers to the MQTT broker and send control messages to OPC UA servers. OPC UA provides a consistent, secure, documented standard based on widely used data formats. Industrial components can implement the OPC UA standard to enable universal data exchange. TheOPC UA write capabilitylets industri",2025-11-10T18:13:00.000Z,overview,integrations,0.7,True,"Describes how the OPC UA connector routes messages between OPC UA servers and the MQTT broker, including write capabilities, a product-specific integration pattern.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/discover-manage-assets/overview-opc-ua-connector-certificates-management,Understand OPC UA application authentication,Understand OPC UA certificates infrastructure - Azure IoT Operations,Understand OPC UA certificate security for Azure IoT Operations connector,Describes the security concepts of OPC UA and how they can be managed in the context of the connector for OPC UA.,"The connector for OPC UA is an OPC UA client application that lets you connect securely to OPC UA servers. In OPC UA, the security includes: This article focuses onapplication authenticationand how to configure the connector for OPC UA to connect securely to your OPC UA servers at the edge. In OPC UA, every application instance has an X.509 certificate that it uses to establish trust with the other OPC UA applications it communicates with. To learn more about OPC UA application security, seeAppl",2025-07-31T17:19:00.000Z,concept-article,security,0.7,True,"Covers OPC UA application authentication and certificate handling in the context of the connector, a product-specific security model.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/end-to-end-tutorials/tutorial-add-assets,Add OPC UA assets to your cluster,Tutorial: Add assets - Azure IoT Operations,,Tutorial: Add OPC UA assets that publish messages to the MQTT broker in your Azure IoT Operations cluster.,"In this tutorial, you manually add OPC UA assets to your Azure IoT Operations cluster. These assets publish messages to the MQTT broker in your Azure IoT Operations cluster. Typically, an OT user completes these steps. Anassetis a physical device or logical entity that represents a device, a machine, a system, or a process. For example, a physical asset could be a pump, a motor, a tank, or a production line. A logical asset that you define can have properties, stream data points, or generate eve",2026-02-16T08:00:00.000Z,tutorial,,0.2,False,Tutorial for adding assets; likely UI/step instructions rather than deep configuration matrices or limits.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/end-to-end-tutorials/tutorial-get-insights,Get insights from your data,Tutorial: Get insights from your processed data - Azure IoT Operations,,Tutorial: Use a Real-Time Dashboard to capture insights from the OPC UA data you sent to Event Hubs.,"In this tutorial, you populate aReal-Time Dashboardto capture insights from the OPC UA data that you sent to Event Hubs in the previous tutorial. Using Microsoft Fabric Real-Time Intelligence, you bring your data from Event Hubs into Microsoft Fabric, and map it into a KQL database that can be a source for Real-Time Dashboards. Then, you build a dashboard to display that data in visual tiles that capture insights and show the values over time. These operations are the last steps in the sample en",2025-03-26T08:00:00.000Z,tutorial,,0.2,False,"Tutorial for building a real-time dashboard; mostly product usage steps, not expert configuration or error reference.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/end-to-end-tutorials/tutorial-upload-messages-to-cloud,Upload sensor data to the cloud,Tutorial: Send messages from your asset to the cloud using a data flow - Azure IoT Operations,,Tutorial: Use a data flow to send asset messages from the MQTT broker to an event hub in the cloud.,"In this tutorial, you use a data flow to forward messages from the MQTT broker to an event hub in the Azure Event Hubs service. The event hub can deliver the data to other cloud services for storage and analysis. In the next tutorial, you use a real-time dashboard to visualize the data.",2025-11-03T08:00:00.000Z,tutorial,,0.2,False,"Tutorial for sending messages to cloud via data flow; appears procedural, not a reference of configs, limits, or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/get-started-end-to-end-sample/quickstart-configure,Configure your instance,Quickstart: Configure your cluster - Azure IoT Operations,,"Quickstart: Configure devices, assets, and data flows in your cluster to process and route data from a simulated OPC PLC server to the cloud.","In this quickstart, you configure the following resources in your Azure IoT Operations cluster: In the context of Azure IoT operations, an asset is a logical representation of a physical device or system that you want to monitor or control. OPC UA serversare software applications that communicate with assets.OPC UA data pointsare values that OPC UA servers expose. OPC UA data points can provide real-time or historical data about the status, performance, quality, or condition of assets. In this q",2025-07-31T17:19:00.000Z,quickstart,,0.3,False,"Quickstart for configuring a sample pipeline; mostly procedural, not a catalog of configuration options or expert constraints.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/get-started-end-to-end-sample/quickstart-deploy,Run Azure IoT Operations in Codespaces,Quickstart: Run Azure IoT Operations in Codespaces - Azure IoT Operations,,Quickstart: Deploy Azure IoT Operations to a Kubernetes cluster running in GitHub Codespaces.,"In this quickstart, you deploy Azure IoT Operations to an Azure Arc-enabled Kubernetes cluster so that you can remotely manage your devices and workloads. At the end of the quickstart, you have a cluster that you can manage from the cloud. The rest of the quickstarts in this end-to-end series build on this one to define sample assets, data processing pipelines, and visualizations.",2025-11-20T12:10:00.000Z,quickstart,,0.3,False,Quickstart tutorial for deploying to Codespaces; likely step-by-step without detailed config matrices or limits.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/get-started-end-to-end-sample/quickstart-get-insights,Get insights from your data,Quickstart: Get insights from your processed data - Azure IoT Operations,,Quickstart: Use a real-time dashboard to capture insights from the OPC UA data you sent to Event Hubs.,"In this quickstart, you populate areal-time dashboardto capture insights from the OPC UA data that you sent to Event Hubs in the previous quickstart. Using Microsoft Fabric Real-Time Intelligence, you bring your data from Event Hubs into Microsoft Fabric, and map it into a KQL database that can be a source for real-time dashboards. Then, you build a dashboard to display that data in visual tiles that capture insights and show the values over time. These operations are the last steps in the sampl",2025-03-07T23:05:00.000Z,quickstart,,0.2,False,Quickstart for building a dashboard; focused on example flow rather than product-specific limits or configuration catalogs.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/manage-layered-network/concept-iot-operations-in-layered-network,IoT Operations in layered network,How does Azure IoT Operations work in layered network? - Azure IoT Operations,Use Azure IoT Operations in layered industrial networks,Use the layered network sample to enable Azure IoT Operations in industrial network environment.,"In the basic architecture described inAzure IoT Operations Architecture Overview, all the Azure IoT Operations components are deployed to a single internet-connected cluster. In this type of environment, component-to-component and component-to-Azure connections are enabled by default. However, in many industrial scenarios, computing units for different purposes are located in separate networks. For example: In industries like manufacturing, you often see segmented networking architectures that c",2025-11-10T23:18:00.000Z,concept-article,architecture-patterns,0.62,True,Describes how IoT Operations works in layered networks and uses a sample architecture; likely includes concrete topology patterns and when to use them in industrial scenarios.,unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/manage-layered-network/overview-layered-network,Overview,Azure IoT Operations networking - Azure IoT Operations,,Learn about Azure IoT Operations networking,"Networking is a foundational aspect of deploying and managing distributed systems, especially in hybrid and multicloud environments. In Azure IoT Operations, secure networking enables reliable connectivity between on-premises resources, edge devices, and Azure services. Proper network configuration is essential for communication, security, and scalability of IoT Operations and Kubernetes clusters. This article describes key networking options for IoT Operations.",2025-10-28T05:11:00.000Z,concept-article,,0.3,False,"High-level networking overview; no indication of detailed config tables, limits, or specific security roles.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/manage-mqtt-broker/howto-broker-diagnostics,Diagnostic settings,Configure Azure IoT Operations MQTT broker diagnostics settings - Azure IoT Operations,Configure diagnostics for Azure IoT MQTT broker,"Learn how to configure diagnostics settings for the Azure IoT Operations MQTT broker, like logs, metrics, self-check, and tracing.","Set up diagnostic settings to configure metrics, logs, and self-check for the MQTT broker. Important The diagnostics are set on the Broker resource. Configure diagnostics during initial deployment by using the Azure CLI or the Azure portal. If you want to change broker settings, deploy a new broker resource. To learn more, seeCustomize default Broker.",2025-05-19T17:08:00.000Z,how-to,configuration,0.7,True,"Covers logs, metrics, self-check, tracing; expected to include specific diagnostic setting names, categories, and configuration fields for this broker.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/manage-mqtt-broker/howto-broker-mqtt-client-options,MQTT client options,Configure Azure IoT Operations MQTT client options - Azure IoT Operations,Set advanced MQTT client options on broker,"Learn how to configure advanced client options for the Azure IoT Operations MQTT broker, like session expiry, message expiry, receive maximum, and subscriber queue limit.","Important This setting requires that you modify the Broker resource. It's configured only at initial deployment by using the Azure CLI or the Azure portal. A new deployment is required if Broker configuration changes are needed. To learn more, seeCustomize default Broker. The MQTT broker advanced client options control how the broker interacts with MQTT clients. These settings, negotiated between the broker and the client during connection, include session expiry, message expiry, receive maximum",2025-06-26T22:19:00.000Z,how-to,configuration,0.82,True,"Focuses on session expiry, message expiry, receive maximum, subscriber queue limit; these are negotiated settings with specific parameter names and ranges unique to this broker implementation.",unchanged
https://learn.microsoft.com/en-us/azure/iot-operations/manage-mqtt-broker/howto-broker-persistence,Persistence,Data persistence for the Azure IoT Operations MQTT broker - Azure IoT Operations,Configure data persistence for Azure MQTT broker,Learn how to configure the data persistence feature for the Azure IoT Operations MQTT broker for data durability.,"The data persistence feature is designed as a complementary mechanism to the replication system. While the broker replicates data across multiple nodes, a cluster-wide shutdown can still result in data loss. To mitigate this risk, the MQTT broker supports persistent storage, which lets critical data be written to disk and preserved across restarts. This data persistence feature is different from theDisk-backed message buffer, which uses disk as an extension of memory but is ephemeral and doesn't",2025-10-27T08:00:00.000Z,how-to,configuration,0.78,True,Describes configuring persistent storage for the broker; likely lists specific configuration parameters and options for durability that are unique to this product.,unchanged
